t,x,y,phi
31.515,22.78097028793172,-0.500729291656579,-4.978611402419816
31.52,22.78316158442939,-0.4927017647176671,-4.978869543602344
31.525,22.78535438991964,-0.4846768040190475,-4.979125761709314
31.53,22.78754868797488,-0.4766544054125527,-4.97938007106707
31.535,22.78974446229641,-0.4686345647723307,-4.979632485895231
31.54,22.79194169671331,-0.4606172779947957,-4.979883020307482
31.545,22.79414037518147,-0.4526025409985768,-4.980131688312365
31.55,22.79634048178262,-0.4445903497244664,-4.980378503814066
31.555,22.79854200072327,-0.436580700135366,-4.980623480613184
31.56,22.80074491633376,-0.4285735882162313,-4.980866632407513
31.565,22.80294921306728,-0.4205690099740159,-4.981107972792797
31.57,22.80515487549892,-0.4125669614376137,-4.9813475152635
31.575,22.80736188832466,-0.4045674386578,-4.981585273213553
31.58,22.80957023636045,-0.396570437707171,-4.981821259937109
31.585,22.81177990454126,-0.3885759546800832,-4.982055488629282
31.59,22.81399087792014,-0.3805839856925904,-4.982287972386886
31.595,22.81620314166727,-0.3725945268823804,-4.982518724209168
31.6,22.81841668106905,-0.3646075744087103,-4.982747756998535
31.605,22.82063148152719,-0.3566231244523408,-4.982975083561274
31.61,22.82284752855781,-0.3486411732154698,-4.983200716608271
31.615,22.82506480779049,-0.3406617169216642,-4.983424668755716
31.62,22.82728330496743,-0.3326847518157918,-4.983646952525815
31.625,22.82950300594252,-0.3247102741639511,-4.983867580347487
31.63,22.8317238966805,-0.3167382802534017,-4.984086564557057
31.635,22.83394596325604,-0.3087687663924923,-4.984303917398951
31.64,22.83616919185292,-0.3008017289105889,-4.984519651026377
31.645,22.83839356876313,-0.2928371641580017,-4.984733777502002
31.65,22.84061908038606,-0.2848750685059112,-4.984946308798634
31.655,22.84284571322759,-0.276915438346294,-4.985157256799885
31.66,22.84507345389931,-0.2689582700918476,-4.985366633300838
31.665,22.84730228911769,-0.261003560175914,-4.985574450008706
31.67,22.8495322057032,-0.2530513050524034,-4.985780718543486
31.675,22.85176319057954,-0.2451015011957171,-4.985985450438611
31.68,22.85399523077279,-0.2371541451006693,-4.986188657141593
31.685,22.85622831341065,-0.2292092332824084,-4.986390350014662
31.69,22.85846242572159,-0.2212667622763385,-4.986590540335404
31.695,22.86069755503409,-0.2133267286380391,-4.98678923929739
31.7,22.86293368877586,-0.2053891289431854,-4.986986458010802
31.705,22.86517081447301,-0.1974539597874671,-4.987182207503055
31.71,22.86740891974933,-0.1895212177865077,-4.987376498719412
31.715,22.8696479923255,-0.1815908995757822,-4.987569342523599
31.72,22.87188802001832,-0.1736630018105355,-4.987760749698407
31.725,22.87412899073997,-0.1657375211656994,-4.987950730946302
31.73,22.87637089249723,-0.1578144543358098,-4.988139296890019
31.735,22.8786137133908,-0.1498937980349232,-4.988326458073154
31.74,22.88085744161447,-0.141975548996533,-4.98851222496076
31.745,22.88310206545447,-0.1340597039734851,-4.988696607939927
31.75,22.88534757328871,-0.1261462597378938,-4.988879617320363
31.755,22.88759395358605,-0.1182352130810568,-4.989061263334973
31.76,22.88984119490559,-0.1103265608133698,-4.98924155614043
31.765,22.89208928589599,-0.1024202997642414,-4.989420505817742
31.77,22.89433821529473,-0.09451642678200765,-4.989598122372818
31.775,22.89658797192741,-0.08661493873384542,-4.989774415737023
31.78,22.8988385447071,-0.07871583250568676,-4.989949395767741
31.785,22.90108992263361,-0.07081910500213229,-4.990123072248916
31.79,22.90334209479283,-0.06292475314636459,-4.990295454891608
31.795,22.90559505035605,-0.05503277388006139,-4.990466553334531
31.8,22.90784877857929,-0.04714316416330859,-4.990636377144595
31.805,22.91010326880263,-0.03925592097451303,-4.990804935817438
31.81,22.91235851044956,-0.03137104131031522,-4.990972238777958
31.815,22.91461449302631,-0.02348852218550187,-4.99113829538084
31.82,22.91687120612121,-0.0156083606329183,-4.991303114911083
31.825,22.91912863940407,-0.007730553703380718,-4.99146670658451
31.83,22.92138678262548,0.0001449015344115439,-4.991629079548293
31.835,22.92364562561623,0.008018007993963933,-4.991790242881459
31.84,22.92590515828668,0.01588876857107464,-4.991950205595398
31.845,22.92816537062609,0.02375718614392262,-4.992108976634369
31.85,22.93042625270206,0.03162326357315566,-4.992266564875998
31.855,22.93268779465986,0.03948700370197852,-4.992422979131777
31.86,22.93494998672186,0.04734840935624104,-4.992578228147552
31.865,22.93721281918693,0.05520748334452635,-4.992732320604019
31.87,22.9394762824298,0.06306422845823899,-4.992885265117202
31.875,22.94174036690049,0.07091864747169309,-4.993037070238939
31.88,22.94400506312374,0.07877074314220056,-4.993187744457361
31.885,22.94627036169838,0.08662051821015918,-4.993337296197363
31.89,22.94853625329679,0.09446797539914067,-4.993485733821077
31.895,22.95080272866431,0.1023131174159788,-4.993633065628341
31.9,22.95306977861864,0.1101559469508574,-4.99377929985716
31.905,22.95533739404934,0.1179964666773982,-4.993924444684171
31.91,22.95760556591718,0.1258346792527488,-4.994068508225094
31.915,22.95987428525367,0.1336705873176705,-4.994211498535192
31.92,22.96214354316043,0.1415041934966256,-4.994353423609716
31.925,22.96441333080871,0.1493355003978658,-4.994494291384359
31.93,22.96668363943878,0.1571645106135188,-4.99463410973569
31.935,22.96895446035944,0.1649912267196764,-4.994772886481605
31.94,22.97122578494745,0.1728156512764814,-4.994910629381755
31.945,22.97349760464704,0.1806377868282148,-4.995047346137986
31.95,22.97576991096932,0.1884576359033829,-4.995183044394768
31.955,22.9780426954918,0.1962752010148041,-4.99531773173962
31.96,22.98031594985789,0.2040904846596956,-4.995451415703538
31.965,22.98258966577632,0.2119034893197602,-4.995584103761414
31.97,22.98486383502068,0.2197142174612721,-4.995715803332452
31.975,22.9871384494289,0.2275226715351639,-4.995846521780588
31.98,22.98941350090275,0.2353288539771123,-4.995976266414898
31.985,22.99168898140732,0.2431327672076238,-4.996105044490007
31.99,22.99396488297055,0.2509344136321207,-4.996232863206497
31.995,22.99624119768274,0.2587337956410264,-4.996359729711304
32,22.99851791769603,0.2665309156098511,-4.996485651098125
32.005,23.00079503522396,0.2743257758992763,-4.996610634407809
32.01,23.00307254254094,0.28211837885524,-4.996734686628755
32.015,23.00535043198184,0.2899087268090216,-4.996857814697298
32.02,23.00762869594146,0.2976968220773261,-4.9969800254981
32.025,23.00990732687408,0.3054826669623682,-4.997101325864537
32.03,23.01218631729301,0.3132662637519567,-4.997221722579074
32.035,23.0144656597701,0.3210476147195781,-4.997341222373651
32.04,23.01674534693532,0.32882672212448,-4.997459831930056
32.045,23.01902537147626,0.3366035882117546,-4.997577557880303
32.05,23.02130572613773,0.3443782152124217,-4.997694406806994
32.055,23.02358640372129,0.3521506053435116,-4.997810385243698
32.06,23.02586739708477,0.3599207608081472,-4.997925499675306
32.065,23.02814869914191,0.3676886837956271,-4.998039756538402
32.07,23.03043030286185,0.3754543764815068,-4.998153162221618
32.075,23.03271220126875,0.3832178410276811,-4.998265723065993
32.08,23.03499438744131,0.3909790795824651,-4.998377445365326
32.085,23.03727685451241,0.398738094280676,-4.99848833536653
32.09,23.03955959566861,0.4064948872437134,-4.998598399269981
32.095,23.0418426041498,0.4142494605796405,-4.998707643229862
32.1,23.04412587324873,0.4220018163832641,-4.998816073354512
32.105,23.04640939631066,0.429751956736215,-4.998923695706761
32.11,23.04869316673287,0.4374998837070279,-4.999030516304276
32.115,23.05097717796433,0.4452455993512204,-4.999136541119893
32.12,23.05326142350524,0.4529891057113728,-4.999241776081952
32.125,23.05554589690667,0.4607304048172068,-4.999346227074629
32.13,23.05783059177013,0.4684694986856641,-4.999449899938264
32.135,23.06011550174722,0.4762063893209849,-4.999552800469688
32.14,23.0624006205392,0.4839410787147858,-4.999654934422549
32.145,23.0646859418966,0.4916735688461376,-4.99975630750763
32.15,23.06697145961889,0.4994038616816427,-4.99985692539317
32.155,23.06925716755402,0.5071319591755122,-4.999956793705185
32.16,23.07154305959812,0.514857863269643,-5.000055918027775
32.165,23.07382912969507,0.5225815758936936,-5.000154303903442
32.17,23.07611537183613,0.530303098965161,-5.000251956833397
32.175,23.07840178005962,0.5380224343894564,-5.000348882277869
32.18,23.0806883484505,0.5457395840599805,-5.000445085656411
32.185,23.08297507114002,0.5534545498581986,-5.000540572348199
32.19,23.08526194230538,0.5611673336537163,-5.000635347692339
32.195,23.08754895616936,0.5688779373043531,-5.00072941698816
32.2,23.08983610699995,0.5765863626562174,-5.000822785495514
32.205,23.09212338911002,0.5842926115437801,-5.000915458435069
32.21,23.09441079685695,0.591996685789948,-5.001007440988598
32.215,23.09669832464231,0.5996985872061377,-5.001098738299274
32.22,23.09898596691149,0.6073983175923479,-5.001189355471953
32.225,23.10127371815337,0.6150958787372325,-5.001279297573463
32.23,23.10356157289998,0.6227912724181727,-5.001368569632884
32.235,23.10584952572619,0.6304845004013487,-5.001457176641832
32.24,23.1081375712493,0.638175564441812,-5.001545123554737
32.245,23.1104257041288,0.645864466283556,-5.001632415289119
32.25,23.11271391906601,0.6535512076595872,-5.001719056725865
32.255,23.11500221080371,0.661235790291996,-5.0018050527095
32.26,23.11729057412588,0.6689182158920268,-5.001890408048459
32.265,23.11957900385736,0.6765984861601482,-5.001975127515355
32.27,23.1218674948635,0.6842766027861221,-5.002059215847248
32.275,23.1241560420499,0.6919525674490735,-5.002142677745907
32.28,23.12644464036204,0.6996263818175593,-5.002225517878074
32.285,23.12873328478502,0.7072980475496368,-5.002307740875726
32.29,23.13102197034323,0.7149675662929319,-5.002389351336333
32.295,23.13331069210001,0.7226349396847073,-5.002470353823116
32.3,23.13559944515744,0.7303001693519299,-5.002550752865299
32.305,23.13788822465591,0.7379632569113381,-5.002630552958367
32.31,23.14017702577395,0.7456242039695089,-5.002709758564313
32.315,23.14246584372785,0.7532830121229239,-5.002788374111891
32.32,23.14475467377139,0.7609396829580363,-5.002866403996862
32.325,23.14704351119556,0.7685942180513361,-5.002943852582239
32.33,23.14933235132824,0.7762466189694163,-5.003020724198532
32.335,23.15162118953396,0.7838968872690375,-5.00309702314399
32.34,23.15391002121358,0.7915450244971933,-5.003172753684843
32.345,23.15619884180401,0.7991910321911746,-5.003247920055535
32.35,23.15848764677794,0.8068349118786337,-5.003322526458969
32.355,23.16077643164356,0.8144766650776483,-5.003396577066735
32.36,23.16306519194429,0.8221162932967851,-5.003470076019347
32.365,23.16535392325849,0.829753798035163,-5.003543027426473
32.37,23.16764262119919,0.8373891807825156,-5.003615435367164
32.375,23.16993128141385,0.8450224430192541,-5.003687303890086
32.38,23.17221989958405,0.8526535862165294,-5.003758637013741
32.385,23.17450847142525,0.8602826118362938,-5.003829438726695
32.39,23.17679699268654,0.8679095213313628,-5.003899712987802
32.395,23.17908545915033,0.8755343161454757,-5.003969463726421
32.4,23.18137386663215,0.8831569977133572,-5.004038694842642
32.405,23.18366221098034,0.8907775674607773,-5.004107410207496
32.41,23.18595048807586,0.8983960268046117,-5.00417561366318
32.415,23.18823869383195,0.9060123771529016,-5.004243309023265
32.42,23.19052682419395,0.9136266199049133,-5.004310500072914
32.425,23.19281487513904,0.9212387564511972,-5.00437719056909
32.43,23.19510284267594,0.9288487881736468,-5.004443384240769
32.435,23.19739072284476,0.9364567164455569,-5.004509084789147
32.44,23.19967851171664,0.9440625426316823,-5.004574295887847
32.445,23.20196620539362,0.9516662680882952,-5.004639021183123
32.45,23.20425380000833,0.959267894163243,-5.004703264294069
32.455,23.20654129172378,0.9668674221960051,-5.004767028812815
